icao,count
SLP,1
SLS,1
SLV,1
SLW,1
SLX,1
SLY,1
SLZ,1
SMA,1
SMC,1
SMD,1
SME,1
SMF,1
SMH,1
SMK,1
SML,1
SMM,1
SMQ,1
SMR,1
SMT,1
AOS,1
SNA,1
SNB,1
SNE,1
SNF,1
SNH,1
SNI,1
SNJ,1
SNK,1
SNL,1
SNM,1
SNP,1
SNQ,1
SNS,1
SNT,1
SNU,1
SNV,1
SNW,1
SNX,1
SOB,1
SOC,1
SOH,1
SOI,1
SOL,1
SOM,1
SON,1
SOO,1
SOP,1
SOR,1
SOT,1
SOU,1
SOV,1
SOW,1
SOX,1
SOZ,1
SPA,1
SPB,1
SPC,1
SPE,1
SPF,1
SPG,1
SPH,1
SPI,1
SPL,1
SPN,1
SPP,1
SPQ,1
TBS,1
TCF,1
TGT,1
THB,1
TIH,1
TRL,1
TRN,1
TTM,1
TZU,1
UGP,1
UKU,1
UNT,1
USK,1
USN,1
UZS,1
VDO,1
VGS,1
VRB,1
VRS,1
VSV,1
VXN,1
WCC,1
WFC,1
WLK,1
XLK,1
XMX,1
XPG,1
XSA,1
XSN,1
XTA,1
XTR,1
XXS,1
YBE,1
FYA,1
UFA,1
SWL,1
TAC,1
TAD,1
TAE,1
BAP,1
TAG,1
TAL,1
TAM,1
AUC,1
TAP,1
TAR,1
TAU,1
TAX,1
TAY,1
TBA,1
TBC,1
TBD,1
TBG,1
TBH,1
TBI,1
TBM,1
TBN,1
TBR,1
TBX,1
TCA,1
TCB,1
TCC,1
TCD,1
TCE,1
TCG,1
TCH,1
TCM,1
TCN,1
TCP,1
TCT,1
TCU,1
TCW,1
TCX,1
TCY,1
TDC,1
TDE,1
TDI,1
TDM,1
TDO,1
TDR,1
TDV,1
TDX,1
TEB,1
TLW,1
TEF,1
TEH,1
TEL,1
TEM,1
TEN,1
TER,1
TES,1
TEP,1
TET,1
TFA,1
TFB,1
TFF,1
AIM,1
TFH,1
TFI,1
TFK,1
TFO,1
TFT,1
SRF,1
TFY,1
TGC,1
TGE,1
TGI,1
TGM,1
TGN,1
AWC,1
TGO,1
AAD,1
TGX,1
TGY,1
THA,1
THC,1
THE,1
THF,1
THG,1
THJ,1
THK,1
AIQ,1
THO,1
THR,1
THU,1
THY,1
THZ,1
TIA,1
TIC,1
TIE,1
TIK,1
TIL,1
TIM,1
TIN,1
TIS,1
TIW,1
TJK,1
TJN,1
TJS,1
TJT,1
TKC,1
TKE,1
TKX,1
TKY,1
TLA,1
TLF,1
TLL,1
TLO,1
TLP,1
TAJ,1
TLS,1
TLT,1
TLV,1
TLX,1
TLY,1
TMA,1
TMD,1
TMG,1
TMH,1
TMI,1
TMK,1
TML,1
TMM,1
TMQ,1
TMR,1
TMS,1
TMT,1
TMX,1
TMY,1
TMZ,1
TNB,1
TNE,1
TNF,1
TNG,1
TNI,1
TNL,1
TNM,1
TNP,1
TNR,1
TNT,1
TNV,1
TNW,1
TNX,1
TNY,1
TOB,1
TOJ,1
TOL,1
TOM,1
TOP,1
TOR,1
TOS,1
TOT,1
TOW,1
TOY,1
TPA,1
TPD,1
TPF,1
TPG,1
TPL,1
TPM,1
TPN,1
TPP,1
TPR,1
TPS,1
TPT,1
TPU,1
TPV,1
TPX,1
TPY,1
TPZ,1
TQN,1
TQR,1
TNA,1
TRA,1
TRC,1
TCV,1
TRD,1
TRF,1
TRG,1
TRJ,1
TRM,1
TRO,1
TRQ,1
TRR,1
TRT,1
TRU,1
TRW,1
TRY,1
TRZ,1
TSA,1
TSD,1
TSE,1
TSG,1
TSI,1
TSJ,1
TSK,1
TSL,1
SBT,1
ABS,1
TSM,1
TSN,1
TSO,1
TSP,1
TSR,1
TSS,1
TST,1
TSV,1
TSW,1
TSX,1
TSY,1
TTA,1
TTC,1
TTH,1
TTL,1
TTP,1
TTR,1
TTS,1
TUA,1
TUC,1
TUI,1
TUL,1
TUM,1
TUO,1
TUX,1
TUZ,1
TVA,1
TVH,1
TVI,1
TVL,1
TVO,1
TVR,1
TVS,1
TWA,1
TWE,1
TWJ,1
TWL,1
TWM,1
TWO,1
TWW,1
TXA,1
TXC,1
TXE,1
TXL,1
TXM,1
TXN,1
TXO,1
TXR,1
TXS,1
TXT,1
TXZ,1
TYF,1
TYG,1
TYW,1
TZE,1
TZK,1
BLI,1
BLX,1
BOL,1
BOX,1
CHE,1
CLR,1
CLU,1
CTP,1
CWT,1
DCL,1
DOT,1
DRC,1
DTA,1
DTH,1
EAR,1
ELV,1
FBO,1
FNV,1
FPG,1
GFN,1
GJB,1
GPD,1
HBA,1
HET,1
HTO,1
HVK,1
IHS,1
IRF,1
IRR,1
JCH,1
KCA,1
JEL,1
KRA,1
KTB,1
KTS,1
LAP,1
LCC,1
LEG,1
LKW,1
LOF,1
LTA,1
MCT,1
MGM,1
MOH,1
MPO,1
MUI,1
MXQ,1
NTR,1
OSY,1
PCW,1
PGS,1
PSS,1
RBD,1
REC,1
RMS,1
ROT,1
ROU,1
RRT,1
RRY,1
RTM,1
SBJ,1
SEI,1
SRT,1
URN,1
TIB,1
USB,1
UTM,1
UTN,1
UTT,1
VEN,1
VIP,1
VNZ,1
VRC,1
XAR,1
XNR,1
DOD,1
DOI,1
EXM,1
GIH,1
GKA,1
GWY,1
UAB,1
UAL,1
UAC,1
UCS,1
UEA,1
CFU,1
KRF,1
KRH,1
SDS,1
TQF,1
CGX,1
AGR,1
UAD,1
UAJ,1
UAA,1
UAH,1
HBU,1
HLE,1
JUS,1
LEA,1
MSH,1
NDU,1
PNA,1
RAU,1
SAU,1
SVR,1
TRB,1
UAF,1
UAI,1
UCC,1
UCH,1
UCO,1
UES,1
UFS,1
UGA,1
UGC,1
UHL,1
UHS,1
UJR,1
UJT,1
UKI,1
UKL,1
UKM,1
UKN,1
UKP,1
UKS,1
ULT,1
UMS,1
UNC,1
UNF,1
UNJ,1
UNS,1
UNU,1
UPL,1
UPS,1
URV,1
USA,1
USC,1
USF,1
USH,1
USJ,1
USX,1
UTA,1
UTG,1
UTR,1
UTS,1
UTU,1
UVA,1
UVG,1
UVM,1
AIO,1
UVN,1
UZB,1
AUI,1
WEC,1
VAU,1
VBA,1
WIW,1
VBD,1
VAC,1
RDW,1
VLA,1
VLN,1
EHR,1
VLU,1
VAA,1
VGC,1
VGD,1
VFC,1
VAG,1
WGA,1
WEL,1
VTX,1
BTP,1
VAL,1
GRV,1
HVN,1
KWA,1
MOV,1
MVY,1
ENV,1
VCT,1
SSI,1
FXF,1
PAV,1
PRX,1
VAT,1
VCA,1
VCM,1
VOI,1
VDA,1
VEA,1
VEC,1
VEE,1
VEI,1
VRD,1
VES,1
VEX,1
VFT,1
VGN,1
VGV,1
VHA,1
VHM,1
VIB,1
VIC,1
VIE,1
VIF,1
VIG,1
VIH,1
VIK,1
VIN,1
VIR,1
VJM,1
VJT,1
VVM,1
VLE,1
VLG,1
VLK,1
VLO,1
VLT,1
VMA,1
VNK,1
VOA,1
VOG,1
VOZ,1
VBI,1
VPA,1
VPB,1
VPV,1
VRA,1
VRE,1
VRL,1
VRN,1
VSB,1
VSG,1
VSN,1
VSO,1
VSP,1
VSS,1
VTC,1
VTH,1
VTK,1
VTL,1
VTV,1
VUR,1
VUS,1
VZL,1
VLM,1
WCY,1
WEV,1
WLG,1
WDL,1
WRR,1
XWS,1
CGG,1
WAS,1
GOT,1
WPT,1
WAV,1
ATX,1
WSG,1
WTC,1
WEB,1
TDB,1
WLC,1
BLW,1
WCB,1
WTF,1
WSF,1
WAC,1
WLX,1
SWN,1
WCW,1
WCR,1
WCG,1
WCA,1
TEE,1
WEW,1
WJA,1
WAA,1
WSC,1
PCM,1
BLK,1
WST,1
NPC,1
WAE,1
SII,1
WTV,1
WES,1
KMR,1
WPA,1
WSL,1
WSA,1
WHE,1
WTP,1
WWD,1
WHT,1
WEA,1
WRA,1
WWL,1
WIF,1
WIG,1
WHS,1
WFO,1
WLS,1
WGP,1
WDA,1
WNA,1
JET,1
WSI,1
QGA,1
WIA,1
WON,1
WAT,1
WAW,1
WOL,1
WEX,1
WAK,1
WLB,1
WIN,1
WAG,1
WSM,1
WZZ,1
WVL,1
WNR,1
CWY,1
WOA,1
XWW,1
WWM,1
CSW,1
WWS,1
WWI,1
WRT,1
WRF,1
CWU,1
WYC,1
WYG,1
SEU,1
XPS,1
XAB,1
XJC,1
XER,1
CXA,1
CXJ,1
XJT,1
CXP,1
AKY,1
YAK,1
LLM,1
CYG,1
YZR,1
ELW,1
IYE,1
ERV,1
YFS,1
AYU,1
UGN,1
UMK,1
RZV,1
IZG,1
ZAI,1
ZAR,1
MBN,1
ZMA,1
TAN,1
ZAN,1
ZAS,1
AZR,1
EMR,1
RZR,1
CJG,1
JTU,1
KZH,1
CFZ,1
CYN,1
WZP,1
IMX,1
OOM,1
ZAW,1
ORZ,1
MLU,1
SXR,1
4SW,1
TUB,1
AKR,1
BRA,1
GLP,1
KZK,1
JAS,1
RTL,1
DAN,1
FOF,1
RHA,1
UBD,1
IEA,1
TMW,1
FFV,1
TVF,1
MKU,1
UIA,1
NWS,1
RWZ,1
HST,1
BAZ,1
FXX,1
KOQ,1
GFY,1
ELK,1
GBK,1
MCA,1
MAV,1
VNP,1
LIO,1
ESR,1
JNA,1
KW1,1
BA1,1
YCC,1
YCP,1
4AA,1
AXC,1
JWW,1
FLB,1
CIP,1
LBL,1
LLC,1
BKY,1
TXP,1
ILW,1
TXW,1
CWS,1
DSY,1
A1F,1
SZB,1
JRB,1
CA1,1
SHA,1
CAP,1
WE1,1
GCR,1
LOC,1
SQH,1
ILY,1
HCW,1
ENJ,1
MXI,1
ISX,1
OBS,1
SOA,1
SVG,1
CEY,1
OLS,1
REP,1
NDN,1
EFY,1
ANU,1
DCD,1
MTW,1
CEL,1
LMU,1
MSE,1
EUD,1
KBR,1
WRC,1
GIE,1
SEN,1
IMP,1
AAN,1
NAK,1
STP,1
SJU,1
TDK,1
RFJ,1
MJX,1
WGC,1
TRK,1
VKH,1
FNA,1
FVM,1
EHM,1
GDR,1
MNP,1
CQN,1
GDC,1
CHB,1
QAX,1
1CH,1
JOY,1
JGN,1
QFZ,1
EAA,1
JPU,1
VIS,1
KEA,1
EZA,1
PFL,1
PSB,1
IPV,1
EUV,1
BZE,1
OME,1
???,1
***,1
---,1
--+,1
===,1
\\'\\,1
:::,1
PQW,1
VWA,1
KSY,1
BQB,1
KOL,1
WAU,1
VVN,1
LMM,1
BZL,1
T33,1
T&O,1
AZU,1
LOO,1
PZY,1
FN1,1
LIX,1
FDB,1
MDO,1
2CO,1
AXZ,1
KLS,1
YZZ,1
AEF,1
ZZZ,1
XBM,1
1QA,1
WFX,1
ULA,1
BSA,1
GER,1
TBZ,1
THS,1
IIA,1
HPY,1
SRB,1
MKG,1
AHO,1
ZTT,1
THI,1
SZZ,1
AA1,1
GEG,1
SA1,1
TYS,1
CCC,1
ELC,1
FBL,1
AUK,1
CIF,1
3FF,1
TP6,1
HYM,1
IG1,1
TWD,1
ZXY,1
IXO,1
NX1,1
BZS,1
CRZ,1
UWW,1
BUU,1
LJJ,1
QQQ,1
ZTF,1
TWB,1
JSR,1
NXB,1
WER,1
ES2,1
HNX,1
HEY,1
MRS,1
ERR,1
RRJ,1
HA1,1
CNN,1
PHJ,1
SMW,1
RSY,1
CFP,1
KAR,1
WTJ,1
VKJ,1
HAY,1
SLC,1
KND,1
CUD,1
AXE,1
TP3,1
N12,1
HCC,1
COE,1
MIC,1
OBT,1
BUR,1
LAV,1
MKD,1
AWM,1
RBG,1
EGS,1
YEP,1
DSV,1
MDP,1
ORC,1
AWA,1
GNN,1
BTM,1
NIA,1
FDD,1
SGG,1
CX0,1
BCC,1
CYM,1
XOJ,1
DXT,1
CR7,1
BEU,1
AI0,1
770,1
0,1
1,1
OAI,1
OAR,1
OAN,1
VOO,1
GOE,1
HTH,1
RSD,1
MWI,1
ABI,1
MJG,1
KGO,1
IDS,1
666,1
SJS,1
ZCS,1
XAN,1
IBS,1
NGB,1
STS,1
ZNA,1
OAB,1
RQX,1
FVG,1
AAT,1
FKA,1
RSJ,1
VJC,1
BXS,1
RBY,1
WAJ,1
YEL,1
RAW,1
FHI,1
XSR,1
HBH,1
KBZ,1
TJA,1
VJA,1
FQR,1
UAT,1
AO1,1
NMA,1
EHN,1
RS1,1
MJP,1
UKZ,1
RJD,1
QER,1
MXD,1
TLM,1
HRM,1
КТК,1
PKV,1
VA3,1
M1F,1
VVC,1
FCM,1
BGY,1
BBG,1
IWA,1
TAQ,1
JTO,1
EDI,1
GOD,1
VQI,1
DLT,1
NFD,1
GMR,1
VZA,1
CNF,1
KSZ,1
NCR,1
EAV,1
GU1,1
TTZ,1
EVC,1
CEO,1
ZYZ,1
FYJ,1
SBD,1
KRY,1
KHK,1
KWY,1
XAU,1
RMK,1
GF5,1
XPT,1
DME,1
EGH,1
TKS,1
VPP,1
NYT,1
...,1
KCU,1
ENY,1
CCB,1
RAB,1
RAY,1
RPO,1
RUE,1
RNY,1
TNS,1
DOB,1
SAL,1
GCA,1
RLX,1
AL1,1
AL2,1
AL3,1
99F,1
J88,1
N99,1
N77,1
N78,1
??!,1
K88,1
7KK,1
2K2,1
9XX,1
CR1,1
6CC,1
8K8,1
RWW,1
FPT,1
FTI,1
SJO,1
DWA,1
DC2,1
VI4,1
RSP,1
FJM,1
Z9H,1
M7A,1
R1R,1
SAE,1
A9B,1
X9F,1
VC9,1
OTJ,1
FZW,1
SDI,1
7ZC,1
0MM,1
FOX,1
"..,",1
CZV,1
HBR,1
PBD,1
GTA,1
NLH,1
710,1
TNU,1
T9P,1
FZA,1
SWM,1
GA0,1
MYP,1
VTI,1
RGG,1
RXR,1
WEN,1
PPL,1
INE,1
VAX,1
CLJ,1
ALS,1
PYA,1
BTQ,1
FEG,1
VOE,1
GUI,1
ROB,1
IIR,1
LTY,1
IAM,1
BSX,1
JJP,1
DAK,1
UJX,1
BOV,1
THD,1
IBK,1
VIA,1
PMK,1
GXG,1
KYA,1
IDX,1
FRF,1
ENZ,1
EU9,1
FCB,1
LTD,1
DWD,1
ORG,1
WSS,1
AAB,1
ABM,1
CSX,1
ARU,1
BG1,1
DYA,1
FI5,1
TEZ,1
KUH,1
SRY,1
PYB,1
TVJ,1
AOW,1
TDA,1
CBG,1
SSX,1
AAV,1
